Id,DurableId,LastModifiedDate,LastModifiedById,QualifiedApiName,NamespacePrefix,DeveloperName,MasterLabel,Label,PluralLabel,DefaultCompactLayoutId,IsCustomizable,IsApexTriggerable,IsWorkflowEnabled,IsProcessEnabled,IsCompactLayoutable,DeploymentStatus,KeyPrefix,IsCustomSetting,IsDeprecatedAndHidden,IsReplicateable,IsRetrieveable,IsSearchLayoutable,IsSearchable,IsTriggerable,IsIdEnabled,IsEverCreatable,IsEverUpdatable,IsEverDeletable,IsFeedEnabled,IsQueryable,IsMruEnabled,DetailUrl,EditUrl,NewUrl,EditDefinitionUrl,HelpSettingPageName,HelpSettingPageUrl,RunningUserEntityAccessId,PublisherId,IsLayoutable,RecordTypesSupported,InternalSharingModel,ExternalSharingModel,HasSubtypes,IsSubtype,IsAutoActivityCaptureEnabled,IsInterface,ImplementsInterfaces,ImplementedBy,ExtendsInterfaces,ExtendedBy,DefaultImplementation
000000000000000AAA,LeadFeed,,,LeadFeed,,LeadFeed,Lead Feed,Lead Feed,Lead Feed,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,LeadFeed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWriteTransfer,Private,False,False,False,False,,,,,
000000000000000AAA,LeadChangeEvent,,,LeadChangeEvent,,LeadChangeEvent,Lead Change Event,Lead Change Event,Lead Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,LeadChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ReadWriteTransfer,Private,False,False,False,False,,,,,
000000000000000AAA,Opportunity,,,Opportunity,,Opportunity,Opportunity,Opportunity,Opportunities,Opportunity.0AHdM000000AoRl,True,True,True,True,True,,006,False,False,True,True,True,True,True,True,True,True,True,True,True,True,/{ID},/{ID}/e,/006/e,,,,Opportunity.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/Opportunity/describe/layouts/012000000000000AAA'}}]}",ReadWrite,Private,False,False,False,False,,,,,
000000000000000AAA,OpportunityShare,,,OpportunityShare,,OpportunityShare,Opportunity Share,Opportunity Share,Opportunity Share,,False,False,False,False,False,,00t,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/00t/e,,,,OpportunityShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,OpportunityFieldHistory,,,OpportunityFieldHistory,,OpportunityFieldHistory,Opportunity Field History,Opportunity Field History,Opportunity Field History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,OpportunityFieldHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,Private,False,False,False,False,,,,,
000000000000000AAA,OpportunityFeed,,,OpportunityFeed,,OpportunityFeed,Opportunity Feed,Opportunity Feed,Opportunity Feed,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,OpportunityFeed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,Private,False,False,False,False,,,,,
000000000000000AAA,OpportunityChangeEvent,,,OpportunityChangeEvent,,OpportunityChangeEvent,Opportunity Change Event,Opportunity Change Event,Opportunity Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,OpportunityChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ReadWrite,Private,False,False,False,False,,,,,
000000000000000AAA,OpportunityContactRole,,,OpportunityContactRole,,OpportunityContactRole,Opportunity Contact Role,Opportunity Contact Role,Opportunity Contact Role,OpportunityContactRole.SYSTEM,True,True,True,False,True,,00K,False,False,True,True,False,False,True,True,True,True,True,False,True,False,/{ID},/{ID}/e,/00K/e,,,,OpportunityContactRole.005dM000004WE3FQAW,System,True,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,OpportunityContactRoleChangeEvent,,,OpportunityContactRoleChangeEvent,,OpportunityContactRoleChangeEvent,Opportunity Contact Role Change Event,Opportunity Contact Role Change Event,Opportunity Contact Role Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,OpportunityContactRoleChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,OpportunityHistory,,,OpportunityHistory,,OpportunityHistory,Opportunity History,Opportunity History,Opportunity History,,False,False,False,False,False,,008,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/008/e,,,,OpportunityHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,OpportunityLineItem,,,OpportunityLineItem,,OpportunityLineItem,Opportunity Product,Opportunity Product,Opportunity Product,OpportunityLineItem.SYSTEM,True,True,True,False,True,,00k,False,False,True,True,False,False,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/00k/e,,,,OpportunityLineItem.005dM000004WE3FQAW,System,True,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,OpportunityCompetitor,,,OpportunityCompetitor,,OpportunityCompetitor,Opportunity: Competitor,Opportunity: Competitor,Opportunity: Competitor,,False,False,False,False,False,,00J,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/00J/e,,,,OpportunityCompetitor.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Partner,,,Partner,,Partner,Partner,Partner,Partner,,False,True,False,False,False,,00I,False,False,True,True,False,False,True,True,True,False,True,False,True,False,/{ID},/{ID}/e,/00I/e,,,,Partner.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,AccountPartner,,,AccountPartner,,AccountPartner,Account Partner,Account Partner,Account Partner,,False,False,False,False,False,,00I,False,False,False,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/00I/e,,,,AccountPartner.005dM000004WE3FQAW,System,True,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,OpportunityPartner,,,OpportunityPartner,,OpportunityPartner,Opportunity Partner,Opportunity Partner,Opportunity Partner,,False,False,False,False,False,,00I,False,False,False,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/00I/e,,,,OpportunityPartner.005dM000004WE3FQAW,System,True,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Attachment,,,Attachment,,Attachment,Attachment,Attachment,Attachments,,False,True,False,False,False,,00P,False,False,True,True,False,True,True,True,True,True,True,False,True,False,/{ID},/{ID}/e,/00P/e,,,,Attachment.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,FiscalYearSettings,,,FiscalYearSettings,,FiscalYearSettings,Fiscal Year Settings,Fiscal Year Settings,Fiscal Year Settings,,False,False,False,False,False,,022,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/022/e,,,,FiscalYearSettings.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Period,,,Period,,Period,Period,Period,Period,,False,False,False,False,False,,026,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/026/e,,,,Period.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,PricebookEntry,,,PricebookEntry,,PricebookEntry,Price Book Entry,Price Book Entry,Price Book Entries,PricebookEntry.SYSTEM,True,False,False,False,True,,01u,False,False,True,True,False,False,False,True,True,True,True,False,True,True,/{ID},/{ID}/e,/01u/e,,,,PricebookEntry.005dM000004WE3FQAW,System,True,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,PricebookEntryHistory,,,PricebookEntryHistory,,PricebookEntryHistory,Price Book Entry History,Price Book Entry History,Price Book Entry History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,PricebookEntryHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,PricebookEntryChangeEvent,,,PricebookEntryChangeEvent,,PricebookEntryChangeEvent,Price Book Entry Change Event,Price Book Entry Change Event,Price Book Entry Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,PricebookEntryChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Product2,,,Product2,,Product2,Product,Product,Products,Product2.SYSTEM,True,True,True,True,True,,01t,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/01t/e,,,,Product2.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/Product2/describe/layouts/012000000000000AAA'}}]}",ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Product2History,,,Product2History,,Product2History,Product History,Product History,Product History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,Product2History.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Product2Feed,,,Product2Feed,,Product2Feed,Product Feed,Product Feed,Product Feed,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,Product2Feed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Product2ChangeEvent,,,Product2ChangeEvent,,Product2ChangeEvent,Product Change Event,Product Change Event,Product Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,Product2ChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Asset,,,Asset,,Asset,Asset,Asset,Assets,Asset.SYSTEM,True,True,True,True,True,,02i,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/02i/e,,,,Asset.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/Asset/describe/layouts/012000000000000AAA'}}]}",ReadWrite,Private,False,False,False,False,,,,,
000000000000000AAA,AssetShare,,,AssetShare,,AssetShare,Asset Share,Asset Share,Asset Share,,False,False,False,False,False,,70a,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/70a/e,,,,AssetShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,AssetHistory,,,AssetHistory,,AssetHistory,Asset History,Asset History,Asset History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,AssetHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,Private,False,False,False,False,,,,,
000000000000000AAA,AssetFeed,,,AssetFeed,,AssetFeed,Asset Feed,Asset Feed,Asset Feed,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,AssetFeed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,Private,False,False,False,False,,,,,
000000000000000AAA,AssetChangeEvent,,,AssetChangeEvent,,AssetChangeEvent,Asset Change Event,Asset Change Event,Asset Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,AssetChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ReadWrite,Private,False,False,False,False,,,,,
000000000000000AAA,BusinessHours,,,BusinessHours,,BusinessHours,Business Hours,Business Hours,Business Hours,,False,False,False,False,False,,01m,False,False,True,True,False,True,False,True,True,True,True,False,True,True,/{ID},/{ID}/e,/01m/e,,,,BusinessHours.005dM000004WE3FQAW,System,True,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Case,,,Case,,Case,Case,Case,Cases,Case.SYSTEM,True,True,True,True,True,,500,False,False,True,True,True,True,True,True,True,True,True,True,True,True,/{ID},/{ID}/e,/500/e,,,,Case.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/Case/describe/layouts/012000000000000AAA'}}]}",ReadWriteTransfer,Private,False,False,False,False,,,,,
000000000000000AAA,CaseShare,,,CaseShare,,CaseShare,Case Share,Case Share,Case Share,,False,False,False,False,False,,01n,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/01n/e,,,,CaseShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,CaseHistory,,,CaseHistory,,CaseHistory,Case History,Case History,Case History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,CaseHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWriteTransfer,Private,False,False,False,False,,,,,
000000000000000AAA,CaseComment,,,CaseComment,,CaseComment,Case Comment,Case Comment,Case Comments,,False,True,True,False,False,,00a,False,False,True,True,False,True,True,True,True,True,True,False,True,False,/{ID},/{ID}/e,/00a/e,,,,CaseComment.005dM000004WE3FQAW,System,True,{'recordTypeInfos': []},ReadWriteTransfer,Private,False,False,False,False,,,,,
000000000000000AAA,CaseTeamTemplate,,,CaseTeamTemplate,,CaseTeamTemplate,Predefined Case Team,Predefined Case Team,Predefined Case Team,,False,False,False,False,False,,0B4,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0B4/e,,,,CaseTeamTemplate.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWriteTransfer,Private,False,False,False,False,,,,,
000000000000000AAA,CaseTeamTemplateMember,,,CaseTeamTemplateMember,,CaseTeamTemplateMember,Predefined Case Team Member,Predefined Case Team Member,Predefined Case Team Member,,False,False,False,False,False,,0B5,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0B5/e,,,,CaseTeamTemplateMember.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWriteTransfer,Private,False,False,False,False,,,,,
000000000000000AAA,CaseTeamMember,,,CaseTeamMember,,CaseTeamMember,Case Team Member,Case Team Member,Case Team Member,,False,False,False,False,False,,0B6,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0B6/e,,,,CaseTeamMember.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWriteTransfer,Private,False,False,False,False,,,,,
000000000000000AAA,CaseTeamRole,,,CaseTeamRole,,CaseTeamRole,Case Team Member Role,Case Team Member Role,Case Team Member Role,,False,False,False,False,False,,0B7,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0B7/e,,,,CaseTeamRole.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWriteTransfer,Private,False,False,False,False,,,,,
000000000000000AAA,CaseTeamTemplateRecord,,,CaseTeamTemplateRecord,,CaseTeamTemplateRecord,Predefined Case Team Record,Predefined Case Team Record,Predefined Case Team Record,,False,False,False,False,False,,0B8,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/0B8/e,,,,CaseTeamTemplateRecord.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWriteTransfer,Private,False,False,False,False,,,,,
000000000000000AAA,CaseFeed,,,CaseFeed,,CaseFeed,Case Feed,Case Feed,Case Feed,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,CaseFeed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWriteTransfer,Private,False,False,False,False,,,,,
000000000000000AAA,CaseChangeEvent,,,CaseChangeEvent,,CaseChangeEvent,Case Change Event,Case Change Event,Case Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,CaseChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ReadWriteTransfer,Private,False,False,False,False,,,,,
